score;reg;law;stage;price;name;customer;okpd;card;search
45;32616291399;223-ФЗ;Работа комиссии;0.0;"Лот №1 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.6 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-10 кВ - 1,5 км, ВЛ-0,4 кВ - 1,8 км, 16 КТП общей мощностью 4,000МВА)"", ""О_В 159.2 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-0,4 кВ - 2 км, 5 КТП общей мощностью 3,150 МВА)""Лот №2 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.8 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Отдаленные РЭС (ВЛ-10 кВ - 1,3 км, ВЛ-0,4 кВ - 0,6 км, 5 КТП общей мощностью 1,250 ВМА)""Лот №3 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.7 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-10 кВ - 1,2 км, ВЛ-0,4 кВ - 1,3 км, 4 КТП общей мощностью 1,000 МВ)"", ""О_В 159.3 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-0,4 кВ - 7,2 км, 2 КТП общей мощностью 1,260 МВА)""Лот №4 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.5 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Оекский РЭС (ВЛ-10 кВ - 1,6 км, ВЛ-0,4 кВ - 1,2 км, 19 КТП общей мощностью 4,750 МВ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291399;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291399
45;32616291399;223-ФЗ;Работа комиссии;0.0;"Лот №1 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.6 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-10 кВ - 1,5 км, ВЛ-0,4 кВ - 1,8 км, 16 КТП общей мощностью 4,000МВА)"", ""О_В 159.2 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-0,4 кВ - 2 км, 5 КТП общей мощностью 3,150 МВА)""Лот №2 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.8 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Отдаленные РЭС (ВЛ-10 кВ - 1,3 км, ВЛ-0,4 кВ - 0,6 км, 5 КТП общей мощностью 1,250 ВМА)""Лот №3 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.7 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-10 кВ - 1,2 км, ВЛ-0,4 кВ - 1,3 км, 4 КТП общей мощностью 1,000 МВ)"", ""О_В 159.3 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-0,4 кВ - 7,2 км, 2 КТП общей мощностью 1,260 МВА)""Лот №4 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.5 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Оекский РЭС (ВЛ-10 кВ - 1,6 км, ВЛ-0,4 кВ - 1,2 км, 19 КТП общей мощностью 4,750 МВ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291399;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291399
45;32616291399;223-ФЗ;Работа комиссии;0.0;"Лот №1 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.6 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-10 кВ - 1,5 км, ВЛ-0,4 кВ - 1,8 км, 16 КТП общей мощностью 4,000МВА)"", ""О_В 159.2 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-0,4 кВ - 2 км, 5 КТП общей мощностью 3,150 МВА)""Лот №2 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.8 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Отдаленные РЭС (ВЛ-10 кВ - 1,3 км, ВЛ-0,4 кВ - 0,6 км, 5 КТП общей мощностью 1,250 ВМА)""Лот №3 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.7 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-10 кВ - 1,2 км, ВЛ-0,4 кВ - 1,3 км, 4 КТП общей мощностью 1,000 МВ)"", ""О_В 159.3 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-0,4 кВ - 7,2 км, 2 КТП общей мощностью 1,260 МВА)""Лот №4 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.5 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Оекский РЭС (ВЛ-10 кВ - 1,6 км, ВЛ-0,4 кВ - 1,2 км, 19 КТП общей мощностью 4,750 МВ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291399;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291399
45;32616291399;223-ФЗ;Работа комиссии;0.0;"Лот №1 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.6 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-10 кВ - 1,5 км, ВЛ-0,4 кВ - 1,8 км, 16 КТП общей мощностью 4,000МВА)"", ""О_В 159.2 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Прибайкальский РЭС (ВЛ-0,4 кВ - 2 км, 5 КТП общей мощностью 3,150 МВА)""Лот №2 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.8 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Отдаленные РЭС (ВЛ-10 кВ - 1,3 км, ВЛ-0,4 кВ - 0,6 км, 5 КТП общей мощностью 1,250 ВМА)""Лот №3 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.7 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-10 кВ - 1,2 км, ВЛ-0,4 кВ - 1,3 км, 4 КТП общей мощностью 1,000 МВ)"", ""О_В 159.3 Реконструкция распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Осинский РЭС (ВЛ-0,4 кВ - 7,2 км, 2 КТП общей мощностью 1,260 МВА)""Лот №4 Строительно-монтажные, пусконаладочные работы, поставка оборудования по титулу: ""О_В 159.5 Строительство распред. сетей 10-0,4 кВ по ГОСТ 32144-2013 Оекский РЭС (ВЛ-10 кВ - 1,6 км, ВЛ-0,4 кВ - 1,2 км, 19 КТП общей мощностью 4,750 МВ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616291399;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616291399
45;32616316402;223-ФЗ;Подача заявок;0.0;Лот №1: Аварийно-восстановительные работы на ВЛ 110-500 кВ для нужд АО «ИЭСК» «Западные электрические сети» Лот №2: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Южные электрические сети» Лот №3: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Восточные электрические сети» Лот №4: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Центральные электрические сети» Лот №5: Аварийно-восстановительные работы на 0,4-35 кВ для нужд производственного отделения «Западные электрические сети» Лот №6: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Северные электрические сети»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316402;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316402
45;32616316402;223-ФЗ;Подача заявок;0.0;Лот №1: Аварийно-восстановительные работы на ВЛ 110-500 кВ для нужд АО «ИЭСК» «Западные электрические сети» Лот №2: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Южные электрические сети» Лот №3: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Восточные электрические сети» Лот №4: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Центральные электрические сети» Лот №5: Аварийно-восстановительные работы на 0,4-35 кВ для нужд производственного отделения «Западные электрические сети» Лот №6: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Северные электрические сети»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316402;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316402
45;32616316402;223-ФЗ;Подача заявок;0.0;Лот №1: Аварийно-восстановительные работы на ВЛ 110-500 кВ для нужд АО «ИЭСК» «Западные электрические сети» Лот №2: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Южные электрические сети» Лот №3: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Восточные электрические сети» Лот №4: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Центральные электрические сети» Лот №5: Аварийно-восстановительные работы на 0,4-35 кВ для нужд производственного отделения «Западные электрические сети» Лот №6: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Северные электрические сети»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316402;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316402
45;32616316402;223-ФЗ;Подача заявок;0.0;Лот №1: Аварийно-восстановительные работы на ВЛ 110-500 кВ для нужд АО «ИЭСК» «Западные электрические сети» Лот №2: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Южные электрические сети» Лот №3: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Восточные электрические сети» Лот №4: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Центральные электрические сети» Лот №5: Аварийно-восстановительные работы на 0,4-35 кВ для нужд производственного отделения «Западные электрические сети» Лот №6: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Северные электрические сети»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316402;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316402
45;32616316402;223-ФЗ;Подача заявок;0.0;Лот №1: Аварийно-восстановительные работы на ВЛ 110-500 кВ для нужд АО «ИЭСК» «Западные электрические сети» Лот №2: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Южные электрические сети» Лот №3: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Восточные электрические сети» Лот №4: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Центральные электрические сети» Лот №5: Аварийно-восстановительные работы на 0,4-35 кВ для нужд производственного отделения «Западные электрические сети» Лот №6: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Северные электрические сети»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316402;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316402
45;32616316402;223-ФЗ;Подача заявок;0.0;Лот №1: Аварийно-восстановительные работы на ВЛ 110-500 кВ для нужд АО «ИЭСК» «Западные электрические сети» Лот №2: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Южные электрические сети» Лот №3: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Восточные электрические сети» Лот №4: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Центральные электрические сети» Лот №5: Аварийно-восстановительные работы на 0,4-35 кВ для нужд производственного отделения «Западные электрические сети» Лот №6: Аварийно-восстановительные работы на ВЛ 0,4-35 кВ для нужд производственного отделения АО «ИЭСК» «Северные электрические сети»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИРКУТСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""";42.22.22.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316402;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316402
45;32616316676;223-ФЗ;Подача заявок;0.0;Дополнительный квалификационный отбор № 005/ГА/ДКО/ремонт/24.08.2026для формирования Реестра потенциальных Участников конкурентных/неконкурентных закупочных процедур на право участия в закупочных процедурах с ограниченным участием на ремонтные работы для нужд АО «Губернские аптеки»№ 005/ГА/ДКО/ремонт/24.08.2026;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГУБЕРНСКИЕ АПТЕКИ""";43.33.29;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316676;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316676
40;0317300007226000002;44-ФЗ;Закупка завершена;2709055.26;Выполнение работ по благоустройству прилегающей территории к зданию МКОУ Зональная СОШ;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЗОНАЛЬНАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ЗОНАЛЬНОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0317300007226000002;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0317300007226000002
40;0891200000626008504;44-ФЗ;Закупка завершена;2265092.7;"Выполнение работ по монтажу системы автоматической пожарной сигнализации (АПС), системы оповещения и управления эвакуацией людей при пожаре (СОУЭ) в рамках капитального ремонта здания пищеблока ГУЗ ""Могочинская центральная районная больница"" (00009188-ЗК)";"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МОГОЧИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0891200000626008504;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0891200000626008504
40;32616105381;223-ФЗ;Закупка отменена;2158052.98;0022/08/26 Модернизация системы видеонаблюдения Парка «Новый» Инв.№ 429216 (Установка видеонаблюдения по 12 пути и пожарному проезду вдоль 12-го пути);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОСТОЧНЫЙ ПОРТ""";43.21.10.120;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616105381;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616105381
40;0316100001826000023;44-ФЗ;Закупка завершена;1188358.27;Поставка ворот секционных, подъемных с автоматическими приводами и выполнение работ по их монтажу в рамках капитального ремонта в ФКУ БМТиВС УФСИН России по Республике Саха (Якутия) (в целях капитального ремонта);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""БАЗА МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ВОЕННОГО СНАБЖЕНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ)""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0316100001826000023;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0316100001826000023
40;0351100010926000047;44-ФЗ;Закупка завершена;1023943.46;Работы по текущему ремонту. Замена оконных блоков в Корпусе №2 по адресу г. Новосибирск, ул. Тихая, д. 5;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ЯДЕРНОЙ ФИЗИКИ ИМ. Г.И. БУДКЕРА СИБИРСКОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК;;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0351100010926000047;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0351100010926000047
40;0134300097526000982;44-ФЗ;Закупка завершена;745000.0;Выполнение работ по переносу (демонтажу) самовольно размещенного движимого имущества (кладовые, заборы и иное движимое имущество) на территории Правобережного округа города Иркутска;КОМИТЕТ ПО УПРАВЛЕНИЮ ПРАВОБЕРЕЖНЫМ ОКРУГОМ АДМИНИСТРАЦИИ ГОРОДА ИРКУТСКА;;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0134300097526000982;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0134300097526000982
40;0891200000626008509;44-ФЗ;Закупка завершена;497000.0;Выполнение работ в части демонтажа старых и установка новых окон, входной двери в рамках капитального ремонта служебного жилья (00009182-ЭА);АДМИНИСТРАЦИЯ ТУНГОКОЧЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЗАБАЙКАЛЬСКОГО КРАЯ;;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0891200000626008509;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0891200000626008509
40;0891200000626008511;44-ФЗ;Закупка завершена;494881.35;Услуги по доступу к информационно-коммуникационной сети Интернет (00009168-ЗК);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР БУХГАЛТЕРСКОГО И МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ КЫРИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ЗАБАЙКАЛЬСКОГО КРАЯ""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0891200000626008511;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0891200000626008511
40;0361300027626000008;44-ФЗ;Закупка завершена;245430.0;Поставка программно-аппаратного комплекса UserGate межсетевого экрана следующего поколения (NGFW) C150;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ ТЫМОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА САХАЛИНСКОЙ ОБЛАСТИ""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0361300027626000008;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0361300027626000008
40;0339100009426000239;44-ФЗ;Закупка завершена;176008.96;"Приобретение радиатора и конвекторов отопительных в рамках капитального ремонта для нужд филиала ""Поликлиника № 2"" ФКУЗ МСЧ-42 ФСИН России";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МЕДИКО-САНИТАРНАЯ ЧАСТЬ № 42 ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0339100009426000239;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0339100009426000239
40;0116100003626000069;44-ФЗ;Закупка завершена;91729.97;Поставка электрических ремонтных инструментов;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ САХА (ЯКУТИЯ);;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0116100003626000069;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0116100003626000069
40;0319200068526000193;44-ФЗ;Закупка завершена;36250.0;"Поставка лекарственных препаратов для беременных (отпуск по рецепту) через аптечную сеть для нужд КГБУЗ ""Шарыповская ЦРБ""";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ШАРЫПОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0319200068526000193;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0319200068526000193
40;0339100009426000240;44-ФЗ;Закупка завершена;4705.98;"Приобретение монтажной пены в рамках капитального ремонта для нужд филиала ""Поликлиника № 1"" ФКУЗ МСЧ-42 ФСИН России";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МЕДИКО-САНИТАРНАЯ ЧАСТЬ № 42 ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0339100009426000240;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0339100009426000240
35;32616173764;223-ФЗ;Закупка завершена;144194185.58;Право заключения договора по лоту: ОКПД2 23.99.12.110 Поставка гидроизоляционных материалов в рамках реализации проекта «Строительство 2-й очереди Нерюнгринской ГРЭС» (Лот № 0029-КС ПИР СМР-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";23.99.12.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616173764;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616173764
35;32616241142;223-ФЗ;Закупка завершена;18950745.0;ОКПД2 23.64.10.110 Поставка ремонтных смесей в рамках реализации проекта «Реконструкция энергетического производственно-технологического комплекса Владивостокской ТЭЦ-2 с заменой турбоагрегатов ст. №№1, 2, 3 и установкой 3-х котлоагрегатов по 540 т/ч каждый» Этап Реконструкции №3. (Лот № 0603-КС ДОХ-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";23.64.10.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616241142;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616241142
35;32616289014;223-ФЗ;Закупка завершена;10825014.92;Оказание услуг по уборке внутренних помещений, прилегающей территории здания общеобразовательного учреждения (пгт. Дарасун ул. Школьная д.2);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШКОЛА БУДУЩЕГО - ДАРАСУН""";81.21.10.000;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616289014;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616289014
30;0391600003426000003;44-ФЗ;Работа комиссии;371560.17;Выполнение работ по восстановлению теплового контура перекрытия в чердачном помещении здания общественной бани №3 г. Чита ул. ул. Чайковского, д28а;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД ЧИТА"" ""БАННО-ПРАЧЕЧНЫЙ ТРЕСТ""";;https://zakupki.gov.ru/epz/order/notice/ea44/view/documents.html?regNumber=0391600003426000003;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=0391600003426000003
25;32616316188;223-ФЗ;Подача заявок;368262429.0;право заключения договора по лоту: ОКПД2 24.20.40 Поставка фасонных деталей трубопроводов в г. Хабаровск, в рамках выполнения генподрядных работ для реализации проекта «Строительство Хабаровской ТЭЦ-4 с внеплощадочной инфраструктурой 2, 2.1, 3, 4 этапы» (Лот № 0631-КС ДОХ-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";24.20.40;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616316188;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616316188
25;32616147599;223-ФЗ;Работа комиссии;102250543.0;Право заключения договора по лоту: ОКПД2 23.64.10.110 Поставка сухих строительных смесей, в рамках реализации проекта «Строительство 2-й очереди Нерюнгринской ГРЭС» (Лот № 0054-КС ПИР СМР-2026-УСГС);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УСТЬ-СРЕДНЕКАНГЭССТРОЙ""";23.64.10.110;https://zakupki.gov.ru/223/purchase/public/purchase/info/documents.html?regNumber=32616147599;https://zakupki.gov.ru/epz/order/quicksearch/search.html?searchString=32616147599
